id,gender,mastercategory,subcategory,articletype,basecolour,season,year,usage,productdisplayname
27769,men,accessories,wallets,wallets,Black,winter,2015.0,casual,Bulchee Men Black & Brown Wallet
49716,men,accessories,ties,ties,Blue,summer,2012.0,casual,Park Avenue Men Blue Tie
16812,men,apparel,topwear,shirts,Blue,fall,2011.0,casual,Locomotive Men Check Blue Shirt
55349,women,personal care,fragrance,perfume and body mist,Blue,spring,2017.0,casual,Revlon Charlie Perfume
19066,women,apparel,topwear,kurtas,Pink,fall,2011.0,ethnic,W Women Thread Work Pink Kurta
39005,girls,apparel,topwear,tops,Navy Blue,summer,2012.0,casual,Gini and Jony Girls Nautical Blues Navy Blue Top
20128,women,apparel,topwear,shirts,Blue,fall,2011.0,casual,Wrangler Women Checkerd Blue Shirt
58032,women,accessories,jewellery,earrings,Gold,fall,2012.0,casual,Rreverie Gold Plated Earrings
57846,unisex,accessories,bags,handbags,Beige,summer,2012.0,casual,Lino Perros Unisex Beige Sling Bag
56994,women,footwear,shoes,flats,Orange,winter,2012.0,casual,HM Women Orange Sandals
4698,unisex,accessories,watches,watches,Black,winter,2016.0,sports,ADIDAS Unisex Duramo Black Watch
39839,boys,apparel,topwear,tshirts,Black,summer,2012.0,casual,Gini and Jony Boys Printed Black T-Shirt
52508,women,apparel,loungewear and nightwear,baby dolls,Red,winter,2015.0,casual,Red Rose Red Nightdress
29297,women,apparel,topwear,tshirts,Black,summer,2012.0,casual,Wrangler Women Birdy Tee Black T-shirt
8869,men,apparel,topwear,shirts,Blue,fall,2011.0,casual,Mark Taylor Men Solid Blue Shirts
13904,men,footwear,sandal,sandals,Grey,fall,2011.0,casual,Nike Men Straprunner Grey Sandals
28345,men,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Idee Men Black Sunglasses
49372,men,footwear,shoes,casual shoes,Brown,summer,2012.0,casual,Vans Men Brown Casual Shoes
19402,men,apparel,topwear,tshirts,Black,fall,2011.0,casual,ADIDAS Men Printed Black Tshirt
13138,men,footwear,shoes,casual shoes,Blue,fall,2012.0,casual,iD Men Blue Casual Shoes
9187,men,apparel,bottomwear,jeans,Blue,fall,2011.0,casual,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans
43648,women,apparel,topwear,dresses,Cream,summer,2012.0,casual,ONLY Women Cream A-Line Dress
46108,men,footwear,flip flops,flip flops,Green,summer,2012.0,casual,ADIDAS Men Green Psychedellic Flip Flops
31866,women,accessories,watches,watches,Silver,winter,2016.0,casual,Titan Women Raga Silver Dial Watch
28177,men,accessories,eyewear,sunglasses,Green,winter,2016.0,casual,Ray-Ban Men Aviator Sunglasses
34528,men,footwear,sandal,sandals,Black,summer,2012.0,casual,Red Tape Men Black Sandals
27903,women,apparel,bottomwear,trousers,Beige,summer,2012.0,formal,Scullers For Her Beige Trousers
46934,men,personal care,fragrance,perfume and body mist,Blue,spring,2017.0,casual,York Men Aqua Minerale Perfume
19630,men,apparel,topwear,tshirts,Black,summer,2011.0,casual,United Colors of Benetton Men Black T-shirt
49140,women,personal care,lips,lip gloss,Pink,spring,2017.0,casual,Deborah Golden Pink Euphoric Shine 04 Lip Gloss
8267,unisex,accessories,bags,backpacks,Black,fall,2011.0,casual,Fastrack Unisex Black White Printed Sling Bag
51983,women,apparel,loungewear and nightwear,nightdress,Purple,summer,2017.0,casual,Inaya Women Grape Babydoll Nightdress
30188,unisex,accessories,bags,backpacks,Grey,summer,2012.0,casual,Nike Unisex Grey Backpack
50851,women,apparel,saree,sarees,Maroon,fall,2012.0,ethnic,Prafful Maroon Crepe Printed Saree
48092,women,apparel,topwear,tops,Rust,summer,2012.0,casual,French Connection Women Rust Top
14913,men,apparel,topwear,tshirts,Purple,fall,2011.0,casual,Mr. Men Men Mr. Nonsense Purple Tshirts
39237,women,apparel,topwear,tops,Yellow,summer,2012.0,casual,Femella Women Yellow Top
25668,men,accessories,watches,watches,Silver,winter,2016.0,casual,Fastrack Men Silver Casual Watch
5578,men,footwear,shoes,sports shoes,Grey,summer,2011.0,sports,Nike Men's Sweet Classic Leather Grey White Shoe
58200,men,footwear,shoes,sports shoes,Black,summer,2012.0,sports,Puma Men Black Sports Shoes
36812,women,personal care,fragrance,perfume and body mist,Blue,spring,2017.0,casual,Davidoff Women Cool Water Perfume
25439,men,accessories,wallets,wallets,Brown,summer,2012.0,casual,Lee Men Fashion Brown Wallet
57019,men,apparel,innerwear,briefs,Red,summer,2016.0,casual,Jockey ELANCE Men Red Briefs 1010
21099,men,footwear,shoes,formal shoes,Black,fall,2012.0,formal,Clarks Men Black Formal Shoes
41940,women,footwear,flip flops,flip flops,Black,winter,2012.0,casual,iPanema Women Black Flip Flops
38988,boys,apparel,topwear,tshirts,Red,summer,2012.0,casual,Gini and Jony Boys Wild West Red T-shirt
58051,women,accessories,jewellery,earrings,Silver,fall,2012.0,casual,Rreverie Silver & Green Earrings
5729,men,footwear,shoes,casual shoes,White,summer,2011.0,casual,Reebok Men's Blaze White Shoe
13967,men,apparel,topwear,tshirts,Red,fall,2011.0,casual,Ed Hardy Men Printed Red Tshirts
34779,women,accessories,bags,handbags,White,summer,2015.0,casual,Be For Bag Women Pack of 3 Bag
28326,men,footwear,sandal,sandals,Brown,winter,2018.0,casual,Red Tape Men Brown Sandals
16429,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Levi's Men Printed White Tshirts
46359,men,apparel,topwear,shirts,Blue,summer,2012.0,casual,Locomotive Men Blue Check Shirt
6990,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,s.Oliver Men's Mint Polo Grey Stripes Blue T-shirt
12089,women,apparel,topwear,kurtas,Brown,fall,2011.0,ethnic,W Women Brown Printed Kurta
7842,women,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Puma Women Osu NM Black Purple Shoe
28114,men,apparel,innerwear,trunk,Grey,summer,2016.0,casual,Jockey COMFORT PLUS Men Comfort Plus Grey Trunks 8015
27960,men,apparel,innerwear,trunk,Black,summer,2018.0,casual,Jockey SPORT PERFORMANCE Men Black Trunks SP08
50832,men,accessories,belts,belts,Black,summer,2012.0,formal,New Hide Men Black & Brown Reversible Belt
28928,men,apparel,topwear,tshirts,Charcoal,summer,2012.0,casual,Mr. Men Printed Charcoal T-shirt
18781,men,accessories,ties,ties,Blue,summer,2011.0,formal,Peter England Men Elite Blue Tie
13369,men,footwear,shoes,casual shoes,Brown,fall,2011.0,casual,Timberland Men Toddler Brown Casual Shoes
46957,women,personal care,fragrance,perfume and body mist,Peach,spring,2017.0,casual,York Women Miss Angel Perfume
19653,women,apparel,topwear,tops,Green,fall,2011.0,casual,United Colors of Benetton Women Printed Green Top
49123,women,personal care,lips,lipstick,Pink,spring,2017.0,casual,Deborah Pink Light Creator Shine Volume 6 Lipstick
8204,men,apparel,topwear,tshirts,Grey,summer,2011.0,casual,Locomotive Men Solid Langford Grey T-Shirts
31039,men,apparel,topwear,shirts,White,summer,2012.0,casual,Arrow Sport Men White Shirt
39254,men,footwear,shoes,casual shoes,Brown,winter,2018.0,casual,Red Chief Men Brown Casual Shoes
38386,men,accessories,belts,belts,Black,summer,2012.0,casual,Peter England Men Black Belt
14970,men,accessories,wallets,wallets,Black,fall,2011.0,formal,Newhide Authentic Wallet
52759,women,accessories,bags,handbags,Brown,fall,2012.0,casual,Fiorelli Women Chocolate Brown Leather Handbag
20379,women,apparel,topwear,sweatshirts,Grey,fall,2011.0,sports,Urban Yoga Women Printed Grey Sweatshirt
58263,women,accessories,bags,clutches,Black,summer,2012.0,casual,Baggit Women Black Clutch
55924,women,personal care,nails,nail polish,Pink,spring,2017.0,casual,Colorbar Windsor Rose Nail Lacquer 51
42993,men,footwear,shoes,sports shoes,Black,summer,2012.0,sports,Nike Men Black T-Lite Sports Shoes
28570,women,apparel,topwear,tshirts,Black,summer,2012.0,casual,Nike Women You Wish Black T-shirt
43841,women,accessories,jewellery,earrings,Gold,fall,2012.0,ethnic,Royal Diadem Red Earrings
23198,men,apparel,topwear,shirts,Red,fall,2011.0,casual,Highlander Men Red Striped Shirt
55118,women,personal care,makeup,foundation and primer,Skin,spring,2017.0,casual,Lakme Absolute Mattreal Ivory Fair Skin Natural Mousse 01
49547,women,accessories,bags,clutches,Black,summer,2012.0,casual,Rocia Women Black Clutch
22876,men,footwear,shoes,casual shoes,Khaki,summer,2012.0,casual,Woodland Men Camel Casual Shoes
3288,men,apparel,topwear,tshirts,Navy Blue,summer,2011.0,casual,Guerrilla Men's I Like What I See Navy Blue T-shirt
8660,unisex,accessories,eyewear,sunglasses,Green,winter,2016.0,casual,Fastrack Titan Unisex Sunglasses FTML008GLGP1
48495,women,apparel,bottomwear,trousers,Olive,winter,2011.0,casual,French Connection Women Olive Trousers
34913,women,apparel,topwear,dupatta,Black,summer,2012.0,ethnic,Fabindia Printed Beige and Black Dupatta
27538,men,apparel,topwear,shirts,Red,summer,2012.0,casual,Scullers Men Check Red & Blue Shirt
10188,men,apparel,topwear,shirts,Blue,fall,2011.0,casual,Indigo Nation Men   Blue & White Stripe Shirt
5943,men,apparel,topwear,shirts,Green,summer,2011.0,casual,Locomotive Men Green Checked Shirt
39630,men,footwear,shoes,sports shoes,White,summer,2012.0,sports,Nike Men Tiempo Natural IV Vtr White Sports Shoes
4891,women,apparel,topwear,tshirts,Pink,summer,2011.0,casual,Levis Kids Girl's Diaz Pink Polo Tshirt
44258,women,accessories,wallets,wallets,Red,summer,2012.0,casual,Hidekraft Women Red Wallet
14528,men,apparel,topwear,shirts,White,fall,2011.0,formal,Mark Taylor Men Off White & Blue Striped Shirt
58607,women,accessories,jewellery,earrings,Silver,winter,2016.0,casual,ToniQ Women Silver Earrings
11866,men,footwear,flip flops,flip flops,Red,fall,2011.0,casual,Playboy Men Casual Red Slippers
33138,boys,apparel,topwear,shirts,White,summer,2012.0,casual,Palm Tree Boys Check White Shirt
44856,men,apparel,topwear,tshirts,Red,summer,2012.0,casual,Puma Men Red Foundation Polo T-shirt
11268,men,apparel,bottomwear,trousers,Cream,fall,2011.0,formal,Indigo Nation Men Cream Trouser Cream Trousers
45984,women,apparel,saree,sarees,White,summer,2012.0,ethnic,Fabindia White Hand Printed Sari
41518,men,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Basics Men Aviator Sunglasses
33904,men,accessories,watches,watches,White,winter,2016.0,casual,Citizen Men White Dial Watch
37598,boys,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Madagascar3 Boys Blue Printed T-Shirt
25861,unisex,accessories,bags,laptop bag,Black,winter,2015.0,casual,American Tourister Unisex Black Laptop Bag
29690,men,apparel,bottomwear,shorts,Charcoal,summer,2012.0,casual,Indigo Nation Men Check Charcoal Shorts
3886,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,Wrangler Men's 1947 Light Weight Blue T-shirt
19839,men,apparel,topwear,shirts,Brown,fall,2011.0,casual,U.S. Polo Assn. Men Check Brown Shirt
2954,women,apparel,bottomwear,capris,Yellow,fall,2010.0,casual,DUSG Women Uttarkashi Organic Endive Capri
50658,men,apparel,loungewear and nightwear,lounge shorts,Charcoal,winter,2016.0,casual,Chromozome Men Charcoal Lounge Shorts
28742,women,apparel,topwear,tops,Brown,summer,2012.0,casual,W Women Printed Dark Brown Top
49775,women,apparel,topwear,kurtas,Maroon,summer,2012.0,ethnic,Alma Women Maroon Printed Kurta
8452,women,apparel,topwear,tops,Blue,fall,2011.0,casual,Jealous 21 Women Jealous Rain Blue Top Blue Tops
16871,women,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Idee Women Funky Eyewear Black Sunglasses
19005,women,apparel,topwear,sweatshirts,Grey,summer,2011.0,casual,ADIDAS Originals Women F Sleek Trf Grey Sweatshirt
2168,men,apparel,topwear,shirts,Blue,summer,2011.0,casual,Probase Men Check Brown Shirt
9580,unisex,accessories,bags,backpacks,Black,fall,2011.0,casual,Puma Unisex Flow Black Backpacks
35009,women,accessories,stoles,stoles,Beige,summer,2012.0,ethnic,Fabindia Women Printed Beige & Black Stole
29456,men,accessories,watches,watches,White,winter,2016.0,casual,Giordano Men White Dial Watch
42967,men,accessories,wallets,wallets,Black,summer,2012.0,casual,French Connection Men Black Wallet
17359,men,accessories,accessories,accessory gift set,Purple,fall,2011.0,formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack
28584,men,accessories,watches,watches,White,winter,2016.0,casual,ADIDAS Originals Men White Dial Watch ADH2660
47429,women,accessories,bags,handbags,Purple,summer,2012.0,casual,Baggit Women Purple Bag
22882,men,footwear,sandal,sandals,Olive,winter,2015.0,casual,Woodland Men Olive Casual Sandals
8694,women,accessories,eyewear,sunglasses,Grey,winter,2016.0,casual,Fastrack Women Gradient Sunglasses P168BK1F
43089,men,personal care,fragrance,fragrance gift set,Black,spring,2017.0,casual,Swiss Army Men Classic Perfume & Deodorant Set
18311,men,apparel,topwear,sweaters,Green,summer,2011.0,casual,Wills Lifestyle Men Striped Green Sweater
4865,men,apparel,topwear,tshirts,White,summer,2011.0,sports,ADIDAS Men White Liverpool Jersey
56769,men,apparel,topwear,shirts,Navy Blue,summer,2012.0,casual,Horsefly Men Navy Blue & Red Striped Shirt
59721,women,apparel,innerwear,bra,Black,summer,2017.0,casual,Avirate Women Black Bra
4059,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,Myntra Men's I Am Tired Of Working Sky Blue T-shirt
11892,men,footwear,shoes,formal shoes,Black,summer,2013.0,formal,Franco Leone Men Formal Black Formal Shoes
38524,men,footwear,shoes,casual shoes,White,fall,2012.0,casual,Puma Men White Surge Shoes
53815,women,apparel,topwear,kurtas,White,fall,2012.0,ethnic,Ayaany Women White Printed Kurta
57489,men,footwear,shoes,casual shoes,Brown,fall,2012.0,formal,Lee Cooper Men Brown Shoes
45970,women,apparel,topwear,tops,Grey Melange,summer,2012.0,casual,Tokyo Talkies Women Grey Melange Printed Top
53029,women,apparel,saree,sarees,Multi,fall,2012.0,ethnic,FNF Multi Coloured Sari
24947,girls,apparel,topwear,tops,Red,summer,2012.0,casual,United Colors of Benetton Kids Girls Red Printed Top
25895,women,apparel,innerwear,camisoles,White,summer,2012.0,casual,Femella Women White Camisole 005G
59513,women,accessories,jewellery,pendant,Silver,summer,2013.0,casual,Lucera Silver Pendant With Chain
21409,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,Locomotive Men Printed Grey T-shirt
29664,men,apparel,topwear,shirts,White,summer,2012.0,casual,Indigo Nation Men White Shirt
3872,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,Wrangler Men's Poster Print Slub Blue T-shirt
49781,women,apparel,loungewear and nightwear,night suits,Black,summer,2012.0,casual,Little Miss Intimates Black Pyjama Set
16885,men,accessories,eyewear,sunglasses,Blue,winter,2016.0,casual,Police Men Casual Blue Sunglasses
12419,men,accessories,wallets,wallets,Black,fall,2011.0,casual,Reid & Taylor Men Casual Black Wallets
17957,men,accessories,headwear,caps,Navy Blue,summer,2012.0,sports,Nike Men Cricket Navy Blue Cap
30749,men,apparel,topwear,kurtas,White,summer,2012.0,ethnic,Fabindia Men White Kurta
9574,unisex,accessories,bags,backpacks,Grey,fall,2011.0,casual,Puma Unisex Echo Grey Backpacks
48653,women,accessories,jewellery,earrings,Silver,summer,2013.0,casual,Lucera Women Silver Earrings
39092,men,apparel,topwear,shirts,Red,summer,2012.0,formal,Reid & Taylor Men Red Striped Shirt
20983,unisex,accessories,belts,belts,Black,winter,2016.0,casual,Fastrack Unisex Leatherette Black Belt
38140,unisex,accessories,bags,backpacks,Black,spring,2013.0,casual,Wildcraft Unisex Black & Grey Backpack
58899,men,accessories,ties,ties,Grey,summer,2012.0,casual,Hakashi Men Grey Silk Tie
37934,women,apparel,topwear,tops,Purple,summer,2012.0,casual,Mineral Women Purple Top
56903,women,footwear,shoes,heels,Blue,winter,2012.0,casual,HM Women Blue Heels
59177,men,footwear,shoes,casual shoes,Olive,summer,2012.0,casual,Gliders Men Olive Shoes
15258,women,footwear,shoes,casual shoes,Beige,fall,2011.0,casual,ADIDAS Originals Women Concord Round Beige Casual Shoes
6158,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,Lee Men's Quill Indigo Mood T-shirt
13993,men,footwear,shoes,casual shoes,White,fall,2011.0,casual,Puma Men Future Cat M1 White Casual Shoes
29200,men,accessories,socks,socks,Navy Blue,summer,2012.0,sports,Fila Men Navy Blue Socks
12841,men,apparel,topwear,tshirts,Grey,fall,2011.0,casual,Ant Kids Multi Colour Grey Tshirts
18547,women,footwear,shoes,flats,Blue,winter,2015.0,casual,Catwalk Women  Blue Casual Shoes
54668,men,accessories,watches,watches,Black,winter,2016.0,casual,Fastrack Men Black Dial Watch
9110,women,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Puma Women Faas 300 Black Sports Shoes
48237,men,accessories,eyewear,sunglasses,White,winter,2016.0,casual,United Colors of Benetton Men Sunglasses
26248,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Proline Men Blue Polo Tshirt
19495,men,accessories,socks,socks,White,summer,2010.0,sports,Puma Men Sport Quarters Pack of 3 White Socks
30923,women,apparel,bottomwear,skirts,Mustard,summer,2012.0,ethnic,Fabindia Women Printed Mustard Skirt
23508,unisex,accessories,watches,watches,Black,winter,2016.0,casual,ADIDAS Unisex Black Dial Watch
27994,men,apparel,innerwear,briefs,Grey,summer,2016.0,casual,Jockey ZONE Men Zone Grey Brief US17
29032,unisex,accessories,headwear,caps,Blue,summer,2012.0,casual,ADIDAS Unisex Corp Blue Cap
48005,men,accessories,watches,watches,Black,winter,2016.0,casual,Helix Men Black Dial Watch
18775,men,accessories,ties,ties,Purple,summer,2011.0,formal,Peter England Men Elite Purple Tie
51914,women,accessories,bags,handbags,Mustard,summer,2016.0,casual,Nyk Women Mustard Biker Sling Bag
3618,women,footwear,flip flops,flip flops,Pink,summer,2011.0,casual,Puma Women's Coral Pink White Flip Flop
15856,unisex,footwear,sandal,sandals,Red,fall,2012.0,casual,Warner Bros Kids Unisex TJ Hit & Chase Flops Red Slippers
32648,men,apparel,bottomwear,shorts,Black,winter,2015.0,sports,Nike Black Legacy Woven     Training  Shorts
14984,men,apparel,topwear,sweatshirts,Black,fall,2011.0,sports,ADIDAS Men Real Madrid Black Sweatshirts
38372,men,accessories,belts,belts,Brown,summer,2012.0,casual,Peter England Men Brown Belt
58297,men,accessories,socks,socks,Charcoal,summer,2016.0,sports,Jockey LCESCBRA Men Pack of 3 Socks 2004
1973,men,apparel,topwear,tshirts,Brown,fall,2010.0,casual,Quechua Mens Brown T-shirt
16072,men,apparel,bottomwear,trousers,Black,fall,2011.0,casual,Highlander Men Solid Black Trouser
22247,men,footwear,sandal,sandals,Grey,fall,2012.0,casual,ID Men Grey Casual Sandals
19806,men,apparel,topwear,tshirts,Black,winter,2016.0,casual,U.S. Polo Assn. Men Solid Black Tshirt
